,total_ec,total_elec_ec,total_ff_ec,total_heating_ec,total_cooling_ec
75,0.02944803347383876,0.022661505903222624,0.006786527570616133,0.02944803347383876,0.0
76,0.02998992453574942,0.023078513969628876,0.006911410566120545,0.02998992453574942,0.0
77,0.03039083756442197,0.02338703348330075,0.007003804081121219,0.03039083756442197,0.0
78,0.03066102747039057,0.023594956031152314,0.007066071439238258,0.03066102747039057,0.0
79,0.03108088509694466,0.02391805421328122,0.0071628308836634395,0.03108088509694466,0.0
80,0.03156318973133048,0.02428920800624997,0.0072739817250805135,0.03156318973133048,0.0
81,0.03208284382934601,0.024689103789453094,0.007393740039892911,0.03208284382934601,0.0
82,0.0326173405610294,0.025100421606347626,0.007516918954681774,0.0326173405610294,0.0
83,0.03325039238026746,0.025587581726953093,0.007662810653314367,0.03325039238026746,0.0
84,0.03403883308070481,0.026194320156640593,0.007844512924064212,0.03403883308070481,0.0
85,0.03480077293339333,0.026780665064355436,0.008020107869037894,0.03480077293339333,0.0
86,0.03452119168830396,0.02656551548427731,0.007955676204026655,0.03452119168830396,0.0
87,0.033257516844428035,0.02559306430312497,0.00766445254130307,0.033257516844428035,0.0
88,0.032604225070188335,0.025090328682031218,0.007513896388157116,0.032604225070188335,0.0
89,0.032060552892237526,0.024671949971582,0.007388602920655529,0.032060552892237526,0.0
90,0.03133785156564552,0.024115800767480437,0.007222050798165084,0.03133785156564552,0.0
91,0.03066825988097783,0.023600521676660127,0.0070677382043177,0.03066825988097783,0.0
92,0.030527605687019743,0.023492282331933564,0.007035323355086178,0.030527605687019743,0.0
93,0.031049256793928757,0.023893714897851533,0.007155541896077225,0.031049256793928757,0.0
94,0.03219856239874207,0.024778154117578093,0.007420408281163973,0.03219856239874207,0.0
95,0.03340216505617312,0.02570437721328122,0.007697787842891897,0.03340216505617312,0.0
96,0.0345318244113315,0.026573697813867155,0.007958126597464341,0.0345318244113315,0.0
97,0.035947433850753094,0.02766306908535153,0.008284364765401562,0.035947433850753094,0.0
98,0.03744664779763481,0.0288167775575195,0.00862987024011531,0.03744664779763481,0.0
99,0.0384422376908623,0.029582926042871063,0.008859311647991242,0.0384422376908623,0.0
100,0.03885669799608262,0.029901870758203095,0.008954827237879527,0.03885669799608262,0.0
101,0.03908991625091489,0.030081342058496063,0.009008574192418826,0.03908991625091489,0.0
102,0.03943804347694315,0.0303492406668945,0.009088802810048651,0.03943804347694315,0.0
103,0.039915220656061894,0.03071644866640622,0.009198771989655673,0.039915220656061894,0.0
104,0.0402897407834123,0.031004657727441376,0.009285083055970924,0.0402897407834123,0.0
105,0.04050379854750968,0.031169384220605438,0.009334414326904239,0.04050379854750968,0.0
106,0.04051545676159062,0.031178355708886687,0.009337101052703937,0.04051545676159062,0.0
107,0.0404006557368213,0.031090011470117154,0.009310644266704146,0.0404006557368213,0.0
108,0.04027349484619765,0.03099215579238278,0.009281339053814865,0.04027349484619765,0.0
109,0.04000600360089593,0.030786309977929655,0.009219693622966273,0.04000600360089593,0.0
110,0.03791923725361984,0.029180455110253873,0.008738782143365969,0.03791923725361984,0.0
111,0.03333869255728796,0.02565553244374997,0.007683160113537995,0.03333869255728796,0.0
112,0.028717452058099443,0.022099292637597624,0.00661815942050182,0.028717452058099443,0.0
113,0.024866841098946824,0.019136084820703093,0.005730756278243731,0.024866841098946824,0.0
114,0.02190322592778622,0.016855457737207,0.005047768190579218,0.02190322592778622,0.0
115,0.019800591455788843,0.015237391677148406,0.004563199778640439,0.019800591455788843,0.0
116,0.019516476460779114,0.015018753184960907,0.004497723275818205,0.019516476460779114,0.0
117,0.02073697273398487,0.01595797663173825,0.004778996102246617,0.02073697273398487,0.0
118,0.02251290734564905,0.017324633346582,0.005188273999067049,0.02251290734564905,0.0
119,0.024055191916774264,0.01851148648378903,0.005543705432985232,0.024055191916774264,0.0
120,0.026331566162505742,0.02026325264003903,0.006068313522466711,0.026331566162505742,0.0
121,0.028980571473120807,0.022301774143945283,0.006678797329175525,0.028980571473120807,0.0
122,0.03085166085989938,0.023741656478417937,0.007110004381481444,0.03085166085989938,0.0
123,0.03220201668439568,0.024780812336328093,0.007421204348067587,0.03220201668439568,0.0
124,0.03341576630593422,0.025714843949609344,0.007700922356324877,0.03341576630593422,0.0
125,0.034525455572157644,0.026568796723046843,0.007956658849110803,0.034525455572157644,0.0
126,0.035545279438173774,0.027353594274316374,0.0081916851638574,0.035545279438173774,0.0
127,0.036600455758926106,0.028165597033105436,0.008434858725820673,0.036600455758926106,0.0
128,0.03741075561076523,0.02878915700332028,0.008621598607444948,0.03741075561076523,0.0
129,0.03826660885466138,0.02944777223330075,0.008818836621360628,0.03826660885466138,0.0
130,0.03920142490967061,0.0301671526825195,0.009034272227151108,0.03920142490967061,0.0
131,0.03997286404790657,0.030760807691796843,0.009212056356109726,0.03997286404790657,0.0
132,0.040251041989449156,0.030974877370507782,0.009276164618941376,0.040251041989449156,0.0
133,0.04042974729881033,0.031112398656152312,0.00931734864265802,0.04042974729881033,0.0
134,0.039237101203686835,0.030194607098046843,0.009042494105639993,0.039237101203686835,0.0
135,0.036061695143389035,0.027750997977441374,0.00831069716594766,0.036061695143389035,0.0
136,0.03225874253161362,0.02482446527236325,0.007434277259250369,0.03225874253161362,0.0
137,0.02982012480658897,0.02294784590419919,0.006872278902389781,0.02982012480658897,0.0
138,0.027416535697020492,0.021098182535546843,0.00631835316147365,0.027416535697020492,0.0
139,0.02627705321703465,0.020221302625390594,0.006055750591644056,0.02627705321703465,0.0
140,0.026083505274005603,0.020072359306054655,0.006011145967950947,0.026083505274005603,0.0
141,0.02627543402063452,0.02022005658535153,0.0060553774352829865,0.02627543402063452,0.0
142,0.0266627997727593,0.02051815089736325,0.00614464887539605,0.0266627997727593,0.0
143,0.027124486639650117,0.02087343844716794,0.006251048192482179,0.027124486639650117,0.0
144,0.027496470025973652,0.021159695378808564,0.006336774647165088,0.027496470025973652,0.0
145,0.027800285243851648,0.021393494024804657,0.006406791219046993,0.027800285243851648,0.0
146,0.02803981836464443,0.021577824881249968,0.006461993483394462,0.02803981836464443,0.0
147,0.028330086305974663,0.021801198325585906,0.006528887980388756,0.028330086305974663,0.0
148,0.028646909068267053,0.02204500682656247,0.006601902241704582,0.028646909068267053,0.0
149,0.028941171027384277,0.022271453836328094,0.006669717191056182,0.028941171027384277,0.0
150,0.029229441959821013,0.022493290497949188,0.006736151461871826,0.029229441959821013,0.0
151,0.02953142208844553,0.022725676965234344,0.0068057451232111845,0.02953142208844553,0.0
152,0.02989897967127537,0.023008528054101533,0.006890451617173838,0.02989897967127537,0.0
153,0.030358345689992662,0.023362029613183562,0.006996316076809101,0.030358345689992662,0.0
154,0.030871253136340975,0.023756733562890594,0.007114519573450379,0.030871253136340975,0.0
155,0.03138777678798291,0.024154220335351532,0.007233556452631376,0.03138777678798291,0.0
156,0.03192389271606644,0.024566784192285127,0.007357108523781308,0.03192389271606644,0.0
157,0.03253206288395581,0.025034796830957,0.00749726605299881,0.03253206288395581,0.0
158,0.03275178783545365,0.02520388446425778,0.0075479033711958665,0.03275178783545365,0.0
159,0.030558964123968954,0.023516413974023407,0.007042550149945545,0.030558964123968954,0.0
160,0.026826716421665942,0.020644291683984343,0.006182424737681599,0.026826716421665942,0.0
161,0.02475565627947113,0.019050523404687467,0.005705132874783664,0.02475565627947113,0.0
162,0.023640623665127272,0.01819245869912106,0.00544816496600621,0.023640623665127272,0.0
163,0.023154594879021145,0.01781843901406247,0.005336155864958677,0.023154594879021145,0.0
164,0.023259356886109653,0.017899057804589814,0.005360299081519839,0.023259356886109653,0.0
165,0.02426320468097782,0.018671561094140594,0.005591643586837223,0.02426320468097782,0.0
166,0.026240513351605016,0.02019318365517575,0.006047329696429266,0.026240513351605016,0.0
167,0.02808537175670146,0.021612880141015593,0.006472491615685867,0.02808537175670146,0.0
168,0.02918102798745708,0.022456033900781217,0.006724994086675863,0.02918102798745708,0.0
169,0.029919381545917025,0.02302422815859372,0.006895153387323307,0.029919381545917025,0.0
170,0.031152021792123764,0.02397279690566403,0.007179224886459735,0.031152021792123764,0.0
171,0.03246087221556336,0.02498001260390622,0.007480859611657144,0.03246087221556336,0.0
172,0.03290415421670602,0.02532113683193356,0.007583017384772455,0.03290415421670602,0.0
173,0.033643047507299344,0.02588974643642575,0.007753301070873591,0.033643047507299344,0.0
174,0.034589251910322825,0.026617890700585907,0.00797136120973692,0.034589251910322825,0.0
175,0.035422166538550445,0.027258853696679654,0.00816331284187079,0.035422166538550445,0.0
176,0.036485330894876766,0.028077003586328093,0.00840832730854867,0.036485330894876766,0.0
177,0.0380000351539864,0.029242632508203092,0.00875740264578331,0.0380000351539864,0.0
178,0.0397379186502475,0.030580007282128875,0.009157911368118622,0.0397379186502475,0.0
179,0.0415460752702743,0.03197146019374997,0.009574615076524328,0.0415460752702743,0.0
180,0.04344517675477515,0.0334328990208984,0.01001227773387674,0.04344517675477515,0.0
181,0.044868018604783996,0.03452783593789059,0.010340182666893401,0.044868018604783996,0.0
182,0.04514047538571278,0.034737502941796845,0.010402972443915939,0.04514047538571278,0.0
183,0.04464591883189929,0.03435692077919918,0.01028899805270011,0.04464591883189929,0.0
184,0.04364412201913796,0.03358599580703122,0.010058126212106746,0.04364412201913796,0.0
185,0.04235135561327301,0.03259115743984372,0.00976019817342929,0.04235135561327301,0.0
186,0.04098631907474885,0.03154070415224606,0.009445614922502791,0.04098631907474885,0.0
187,0.03972858128434007,0.03057282178457028,0.009155759499769793,0.03972858128434007,0.0
188,0.03889642228109918,0.029932440273828093,0.008963982007271085,0.03889642228109918,0.0
189,0.03863076612505094,0.029728006638085905,0.008902759486965037,0.03863076612505094,0.0
190,0.03881994223779964,0.029873585649316376,0.008946356588483261,0.03881994223779964,0.0
191,0.039145670580292745,0.03012424737050778,0.009021423209784966,0.039145670580292745,0.0
192,0.039472424413839274,0.030375698250390593,0.009096726163448683,0.039472424413839274,0.0
193,0.03980295637231945,0.03063005655703122,0.009172899815288226,0.03980295637231945,0.0
194,0.040119455295331806,0.03087361584999997,0.009245839445331838,0.040119455295331806,0.0
195,0.04042656287922341,0.031109948110742157,0.00931661476848125,0.04042656287922341,0.0
196,0.04069243492812499,0.03131454788515622,0.009377887042968772,0.04069243492812499,0.0
197,0.04081765278306849,0.031410908314843715,0.009406744468224771,0.04081765278306849,0.0
198,0.04076713385538439,0.03137203186562497,0.009395101989759421,0.04076713385538439,0.0
199,0.04038737832634022,0.031079793941796843,0.00930758438454338,0.04038737832634022,0.0
200,0.03961793619699776,0.030487675715234343,0.009130260481763413,0.03961793619699776,0.0
201,0.038886653129485055,0.02992492249892575,0.008961730630559302,0.038886653129485055,0.0
202,0.03840429452188589,0.02955372717128903,0.00885056735059686,0.03840429452188589,0.0
203,0.03783439136225296,0.029115162612207,0.008719228750045955,0.03783439136225296,0.0
204,0.0371661490079187,0.028600921888085905,0.008565227119832796,0.0371661490079187,0.0
205,0.03612846000828779,0.027802376361718718,0.00832608364656907,0.03612846000828779,0.0
206,0.03379428045107162,0.026006126576074186,0.007788153874997431,0.03379428045107162,0.0
207,0.029849540207858023,0.022970482298242157,0.006879057909615866,0.029849540207858023,0.0
208,0.025566549836656967,0.01967454025624997,0.005892009580406997,0.025566549836656967,0.0
209,0.022063904183892598,0.016979106443749968,0.005084797740142628,0.022063904183892598,0.0
210,0.019297723027121353,0.014850413175683563,0.004447309851437789,0.019297723027121353,0.0
211,0.016777335883890063,0.012910868785546844,0.0038664670983432183,0.016777335883890063,0.0
212,0.016188865938868955,0.012458016300683564,0.00373084963818539,0.016188865938868955,0.0
213,0.016914427845767858,0.013016366842187469,0.00389806100358039,0.016914427845767858,0.0
214,0.017618130601264992,0.013557895843164032,0.004060234758100959,0.017618130601264992,0.0
215,0.018035991218925584,0.013879457242578094,0.0041565339763474886,0.018035991218925584,0.0
216,0.018231050411928088,0.014029563532617157,0.004201486879310929,0.018231050411928088,0.0
217,0.018369221838072637,0.014135892282617156,0.00423332955545548,0.018369221838072637,0.0
218,0.018619387681892946,0.014328405468652314,0.004290982213240634,0.018619387681892946,0.0
219,0.019565376192063083,0.015056383594140594,0.004508992597922487,0.019565376192063083,0.0
220,0.020411028498638406,0.01570714877187497,0.004703879726763434,0.020411028498638406,0.0
221,0.019878636722275182,0.015297450807031219,0.004581185915243963,0.019878636722275182,0.0
222,0.019196145439619772,0.014772244930566376,0.004423900509053396,0.019196145439619772,0.0
223,0.019239809769209984,0.014805846476953094,0.00443396329225689,0.019239809769209984,0.0
224,0.01891203044461004,0.014553606438378875,0.004358424006231163,0.01891203044461004,0.0
225,0.018737319153035854,0.014419158718164031,0.004318160434871823,0.018737319153035854,0.0
226,0.018345797463484068,0.014117866236718719,0.0042279312267653486,0.018345797463484068,0.0
227,0.017751498411422484,0.013660528007714813,0.0040909704037076725,0.017751498411422484,0.0
228,0.017213331501232127,0.013246385833398407,0.003966945667833719,0.017213331501232127,0.0
229,0.016346197855748392,0.012579089857812469,0.003767107997935924,0.016346197855748392,0.0
230,0.015628516037996795,0.012026803377832001,0.0036017126601647926,0.015628516037996795,0.0
231,0.015018456807640598,0.01155733702578122,0.003461119781859378,0.015018456807640598,0.0
232,0.014258621910272242,0.010972611970117157,0.0032860099401550856,0.014258621910272242,0.0
233,0.0135490360745213,0.010426555690332,0.0031224803841892993,0.0135490360745213,0.0
234,0.012868703720399399,0.009903011200585907,0.002965692519813492,0.012868703720399399,0.0
235,0.012374740871932629,0.009522885919335908,0.002851854952596722,0.012374740871932629,0.0
236,0.01206385516310739,0.009283646231835908,0.0027802089312714824,0.01206385516310739,0.0
237,0.011826373024421442,0.009100893692773407,0.0027254793316480353,0.011826373024421442,0.0
238,0.011555535439892788,0.00889247272890622,0.0026630627109865677,0.011555535439892788,0.0
239,0.010618128670643347,0.00817109861562497,0.0024470300550183785,0.010618128670643347,0.0
240,0.00970339065099575,0.007467169062890595,0.0022362215881051558,0.00970339065099575,0.0
241,0.009861856005355283,0.007589114848046845,0.002272741157308438,0.009861856005355283,0.0
242,0.01016518546431324,0.00782253968203122,0.002342645782282022,0.01016518546431324,0.0
243,0.010288298363936571,0.007917280259667939,0.0023710181042686327,0.010288298363936571,0.0
244,0.008576753795784282,0.006600174403710907,0.001976579392073375,0.008576753795784282,0.0
245,0.007622291491120125,0.005865675335351532,0.0017566161557685935,0.007622291491120125,0.0
246,0.007692186802392467,0.0059194627303710634,0.0017727240720214032,0.007692186802392467,0.0
247,0.008076260188503648,0.006215023427636688,0.00186123676086696,0.008076260188503648,0.0
248,0.008073669474263438,0.006213029763574188,0.0018606397106892495,0.008073669474263438,0.0
249,0.007551262742367692,0.005811015712304657,0.0017402470300630348,0.007551262742367692,0.0
250,0.007803425595081498,0.0060050656810546575,0.0017983599140268406,0.007803425595081498,0.0
251,0.009452685075042063,0.007274240530175751,0.002178444544866312,0.009452685075042063,0.0
252,0.012214602347959628,0.009399652559472626,0.002814949788487002,0.012214602347959628,0.0
253,0.017256132259408936,0.013279322825097625,0.0039768094343113096,0.017256132259408936,0.0
254,0.022890773812226393,0.017615417557031218,0.005275356255195176,0.022890773812226393,0.0
255,0.02499141127533027,0.019231946834374968,0.005759464440955303,0.02499141127533027,0.0
256,0.024425556106697662,0.018796497375390592,0.005629058731307071,0.024425556106697662,0.0
257,0.02392651977617715,0.018412467835351533,0.005514051940825618,0.02392651977617715,0.0
258,0.023916102946002972,0.018404451644433564,0.0055116513015694086,0.023916102946002972,0.0
259,0.025159321942023905,0.01936116118642575,0.005798160755598154,0.025159321942023905,0.0
260,0.028099404792169266,0.021623679154687468,0.006475725637481799,0.028099404792169266,0.0
261,0.029893150564234895,0.023004042309960906,0.0068891082542739904,0.029893150564234895,0.0
262,0.031180951434472786,0.023995059487695283,0.0071858919467775026,0.031180951434472786,0.0
263,0.03274601270162651,0.025199440254785124,0.007546572446841387,0.03274601270162651,0.0
264,0.03392246683274869,0.026104771412499967,0.007817695420248722,0.03392246683274869,0.0
265,0.03433271722732867,0.026420476423730438,0.007912240803598227,0.03433271722732867,0.0
266,0.03453409128629168,0.026575442269921843,0.007958649016369836,0.03453409128629168,0.0
267,0.034268489103456784,0.026371050168847623,0.007897438934609159,0.034268489103456784,0.0
268,0.03406684517842708,0.026215876649316374,0.007850968529110705,0.03406684517842708,0.0
269,0.03435506213765048,0.0264376717762695,0.007917390361380977,0.03435506213765048,0.0
270,0.03495038668076548,0.026895799163964812,0.008054587516800665,0.03495038668076548,0.0
271,0.03558861992848396,0.027386946612695282,0.00820167331578868,0.03558861992848396,0.0
272,0.036319633129929974,0.02794949215566403,0.008370140974265946,0.036319633129929974,0.0
273,0.0371521159724509,0.02859012287441403,0.008561993098036865,0.0371521159724509,0.0
274,0.03802605024281518,0.029262652218164032,0.008763398024651151,0.03802605024281518,0.0
275,0.03885923473710949,0.029903822887597624,0.008955411849511869,0.03885923473710949,0.0
276,0.03933371325556135,0.030268954153710906,0.009064759101850443,0.03933371325556135,0.0
277,0.03950524012754861,0.030400951328515592,0.009104288799033014,0.03950524012754861,0.0
278,0.0374370405656607,0.028809384386621062,0.008627656179039633,0.0374370405656607,0.0
279,0.03445286160021842,0.026512932594628873,0.007939929005589545,0.03445286160021842,0.0
280,0.033034931312623306,0.025421775332421844,0.007613155980201459,0.033034931312623306,0.0
281,0.031928264546346785,0.024570148500390594,0.007358116045956195,0.031928264546346785,0.0
282,0.031064207374023302,0.023905220000878875,0.007158987373144429,0.031064207374023302,0.0
283,0.030464511000627952,0.023443728305078095,0.007020782695549857,0.030464511000627952,0.0
284,0.030011567794297842,0.023095169371484342,0.006916398422813499,0.030011567794297842,0.0
285,0.02981575297630861,0.02294448159609372,0.006871271380214894,0.02981575297630861,0.0
286,0.030032077615366175,0.02311095254531247,0.006921125070053707,0.030032077615366175,0.0
287,0.03033929314568445,0.023347367875390594,0.006991925270293857,0.03033929314568445,0.0
288,0.030658652649003713,0.023593128505761687,0.007065524143242024,0.030658652649003713,0.0
289,0.030938665679799783,0.023808610363183564,0.007130055316616217,0.030938665679799783,0.0
290,0.031098642284132765,0.023931719119042936,0.007166923165089829,0.031098642284132765,0.0
291,0.03102119072299315,0.023872116870507783,0.007149073852485365,0.03102119072299315,0.0
292,0.030867906797114035,0.02375415841347653,0.0071137483836375024,0.030867906797114035,0.0
293,0.03101633313379275,0.023868378750390593,0.007147954383402158,0.03101633313379275,0.0
294,0.03160205044493364,0.02431911296718747,0.007282937477746169,0.03160205044493364,0.0
295,0.032284055968669005,0.024843945031640592,0.007440110937028413,0.032284055968669005,0.0
296,0.032843974083834465,0.025274825677148408,0.007569148406686059,0.032843974083834465,0.0
297,0.033023273098542354,0.025412803844140592,0.007610469254401761,0.033023273098542354,0.0
298,0.03295084104624314,0.025357064319726532,0.007593776726516611,0.03295084104624314,0.0
299,0.032928981894841364,0.025340242779199187,0.007588739115642178,0.032928981894841364,0.0
300,0.03282923939659327,0.025263486712792937,0.007565752683800332,0.03282923939659327,0.0
301,0.03270801555943676,0.025170199848535125,0.007537815710901634,0.03270801555943676,0.0
302,0.031990171822045145,0.02461778876455075,0.007372383057494397,0.031990171822045145,0.0
303,0.03065465863121672,0.023590054940332,0.007064603690884721,0.03065465863121672,0.0
304,0.03011465663177288,0.023174500587304657,0.006940156044468223,0.03011465663177288,0.0
305,0.029093483435423305,0.022388664669335905,0.006704818766087401,0.029093483435423305,0.0
306,0.027766120199808876,0.021367202579980437,0.006398917619828438,0.027766120199808876,0.0
307,0.026492676204318822,0.02038723362392575,0.006105442580393072,0.026492676204318822,0.0
308,0.02554053474782819,0.019654520546289033,0.005886014201539156,0.02554053474782819,0.0
309,0.02525555618140505,0.019435217499414032,0.005820338681991019,0.02525555618140505,0.0
310,0.025462489481341853,0.01959446141640622,0.005868028064935632,0.025462489481341853,0.0
311,0.025975828713396862,0.019989497643457,0.005986331069939861,0.025975828713396862,0.0
312,0.026612064952221848,0.020479108309472624,0.006132956642749224,0.026612064952221848,0.0
313,0.02744470971438278,0.02111986363222653,0.00632484608215625,0.02744470971438278,0.0
314,0.028484017910413825,0.02191965519863278,0.006564362711781045,0.028484017910413825,0.0
315,0.029749797709609928,0.022893726231835908,0.006856071477774018,0.029749797709609928,0.0
316,0.03115439661351063,0.023974624431054657,0.0071797721824559705,0.03115439661351063,0.0
317,0.03243555877850797,0.024960532844628874,0.007475025933879099,0.03243555877850797,0.0
318,0.033352131887409056,0.025665874576074187,0.007686257311334866,0.033352131887409056,0.0
319,0.03436515512854463,0.026445438759179655,0.007919716369364976,0.03436515512854463,0.0
320,0.035092552124697016,0.0270052014793945,0.00808735064530252,0.035092552124697016,0.0
321,0.03382455942375408,0.026029427524804655,0.0077951318989494195,0.03382455942375408,0.0
322,0.03199044168811184,0.024617996437890595,0.007372445250221242,0.03199044168811184,0.0
323,0.031157796925950904,0.023977241115136688,0.007180555810814216,0.031157796925950904,0.0
324,0.03090655161786384,0.023783897235742157,0.007122654382121682,0.03090655161786384,0.0
325,0.030630802470921453,0.023571696617089813,0.007059105853831639,0.030630802470921453,0.0
326,0.029907831278262756,0.023015339739648408,0.006892491538614348,0.029907831278262756,0.0
327,0.028231963004126698,0.02172568829921872,0.006506274704907978,0.028231963004126698,0.0
328,0.02603374197130823,0.02003406434218747,0.00599967762912076,0.02603374197130823,0.0
